Time,Transformer_Age,Avg_Humidity,Avg_Transformer_Temperature,Avg_Load,Number_of_failures
3.622263787,6,62.48854452,20.4,12.15725766,11
3.405578771,5,79.63480582,52.2,5.618948744,7
3.768640968,5,79.89237341,60.8,10.03066202,9
3.365485854,5,71.5105968,42.1,13.32827314,10
2.941662051,6,62.99344687,24.5,6.471560579,6
3.206505757,6,79.25650145,53.1,13.3928109,10
4.030372979,5,85.4753216,42.6,10.3733269,12
4.243250587,6,78.14858598,52.2,11.74846963,16
2.812170379,5,71.38957712,40.7,14.50370964,9
3.824721858,8,69.27331435,24,9.872332096,14
3.187011748,5,84.04179476,34,8.10529138,9
3.261390831,6,70.6226884,31.7,13.77267352,11
2.63167597,5,79.85189404,52.3,8.745544894,4
3.073489741,7,82.56744443,64.6,10.56267856,11
3.011871684,5,58.8068495,30.8,16.31334839,10
3.680503133,6,72.20010414,41,15.9055383,11
3.698204891,5,81.09105123,51,6.305143796,10
3.3487967,5,62.80358763,30.9,9.673169319,9
3.465211803,5,76.89611154,42.8,8.154691938,9
2.254530533,5,80.10396904,42.3,10.67580065,4
3.295509655,7,51.64784648,24.9,11.4652991,11
3.67081993,6,71.71983086,41.7,11.33147408,11
3.387162185,5,61.72883895,22.5,10.00793976,7
3.295163867,4,72.91728071,53.3,11.07031788,8
3.533070246,4,75.17310847,64,12.81884722,8
2.854851717,6,66.04815126,33.4,6.062507821,5
4.138317584,5,91.74510392,50.4,12.89557402,14
3.885356989,5,65.97951014,40.4,11.63159832,10
2.718207498,5,74.05263291,62.1,14.1569874,9
3.023604199,6,68.41803531,23.4,8.367867863,8
3.720064423,6,88.12217629,61.4,12.37516781,15
2.639203429,5,57.21618516,23.2,9.845400299,5
2.730665392,6,70.67064913,42.2,9.526419146,8
3.567228394,4,57.28891849,24.4,11.11097986,7
2.862722363,5,83.46175612,43.9,12.24954721,9
4.09422878,5,83.21753031,60.4,9.287524863,12
2.885553507,7,67.01059552,32.9,11.57661258,11
3.614117957,7,64.11736421,24.4,8.659947729,12
4.122674479,6,64.46436813,43.4,11.56548023,12
2.379955432,3,53.26505509,31,13.00646166,3
3.18384015,6,55.40148415,42.6,13.166358,8
3.150976719,7,71.24166813,43.4,9.681311878,11
3.136076208,5,74.71420621,44.7,9.031628921,8
2.761177048,6,69.82778235,23.4,8.057357409,7
3.067426792,5,62.28863671,44.1,15.18294988,9
3.435945317,6,58.02397135,44.1,13.09054661,9
3.658732637,5,70.28096445,32.5,10.41815814,10
2.389425529,5,76.30982261,31.1,4.807832905,5
3.311964574,5,83.96902677,31.6,12.97519404,9
2.910185512,5,71.54736814,42.5,9.968480158,8
3.505666126,6,72.72131535,40.1,13.20565635,13
2.827543574,5,69.73464022,31.8,8.199662368,7
2.269604811,5,51.28000604,24,12.289232,4
3.477411345,5,43.65670693,31.2,11.92503512,8
3.663594259,4,55.73091597,24,14.25290261,9
3.579168627,7,58.20731843,24.1,14.12091218,13
3.48834286,5,70.25480822,50.6,14.86580061,12
2.253206449,5,70.69743706,33.2,9.44419874,3
2.512403888,5,80.17690842,61.9,9.901476728,6
2.75116567,7,79.76184127,54.5,12.81586547,12
4.40590494,6,63.4726217,31.2,18.70613136,16
3.859251503,6,56.20779364,42.7,12.71092679,12
3.418825642,6,57.72280412,30.2,11.95123785,9
3.012087911,5,55.02792731,20.9,15.48913064,7
3.872690528,6,74.326178,41.8,7.647091786,12
3.283353114,4,53.35454984,21.1,13.60080908,7
3.357212567,7,73.48255327,53.1,18.60589139,14
2.90464812,7,92.69452625,43.2,15.22054344,13
3.458012196,6,77.31538743,62.1,8.341249171,11
3.319624094,5,69.52632517,22.6,10.18565171,9
3.559148384,5,61.69854621,43,8.988914194,8
3.587393277,5,56.62264374,42.5,5.478024313,5
3.234216687,5,69.2389186,33.6,10.3418875,9
3.785467245,6,80.26935026,33.4,12.74904907,14
2.499225232,7,66.66403436,31.7,11.45291884,10
2.867422451,5,63.11452472,34.1,10.1716336,6
3.015552044,5,67.14489334,30.5,8.135313142,7
2.137472196,7,69.1893027,32.4,10.39888285,8
3.297410754,6,69.2370542,44.7,18.69376734,13
3.399614356,6,73.46886988,40.3,12.75159215,12
2.525153001,4,72.04504545,40.6,7.266935785,3
4.357592643,5,69.4059533,32.9,6.790536844,11
2.492318942,5,46.08842675,24,7.193076014,2
3.282063952,6,68.08607098,25,5.119157217,7
3.806886925,5,57.51756293,32.3,13.9638799,10
3.706882874,5,75.03816552,50.6,12.54870557,12
3.768462253,7,66.32118776,34.2,9.616831395,11
3.248554344,6,70.95461431,61.2,14.89198389,10
3.70713288,5,71.52198619,62.6,12.00550005,12
2.486322798,7,72.41312619,43.8,16.39159483,11
2.729690245,5,66.52983442,32,8.503270887,6
3.181983136,7,70.257819,33.9,10.96734335,9
2.788542312,6,48.91681432,22,7.152227927,5
4.833403333,6,67.3937946,41.4,13.16181749,17
3.462660056,6,73.66424943,42.4,10.25123415,11
3.137648071,5,66.21723068,21,9.937893555,6
3.419165114,7,70.51638798,54.2,9.964397062,10
2.86419107,3,59.61239759,42.5,11.21120998,4
3.252238172,4,41.47430722,41.4,16.69429163,8
3.048511691,5,64.79527311,20.5,5.304051401,6
3.25949647,5,80.59131686,63.3,5.511824508,8
2.634228549,6,100.2437537,30.6,8.335434055,10
4.24028465,6,54.64264782,32.4,8.051532282,10
3.899241122,5,65.59514913,40.1,9.010964671,10
3.158799325,4,73.99103497,40.2,9.09770958,8
2.965796976,7,66.9314942,42.8,13.43362211,10
4.003492444,5,68.01835856,43.7,11.43359464,11
2.370685824,6,80.51999209,34,10.31355034,7
3.51703095,4,93.87912581,62,10.88327342,11
3.346458404,5,50.71111867,41.6,10.77232952,6
2.990915206,5,56.6960027,24.2,9.280116319,5
3.84163099,6,73.14935945,60,7.999194767,11
4.465992735,6,61.51475525,41.7,5.414026601,12
3.683832225,4,79.64413567,52.8,13.42872537,10
3.999548999,6,80.65919755,43.8,10.52134238,12
3.612764608,5,68.20051097,44.3,7.159244979,8
3.313903596,4,74.7386643,32,10.98073009,8
3.643133405,4,73.73787156,50.6,9.058836177,9
3.402323107,4,73.80271214,61,7.770051308,9
3.894365881,5,64.53815823,31.5,13.46856338,12
3.1829234,6,64.87273843,23.4,6.792361211,8
3.560103678,6,80.25891006,61.1,12.20235923,13
3.556594211,6,75.29148738,52.2,12.85245938,12
4.199308253,4,53.10761266,40.5,13.13635678,9
3.611090821,4,78.08808095,40.6,12.26601552,11
3.394799027,4,87.81110948,54.5,13.5081091,10
3.199118073,3,65.18794324,21.3,13.80957292,7
3.10174112,6,60.36458018,23.1,15.281971,10
3.136561638,5,60.01574335,24.5,12.25215572,7
3.638097147,5,78.84560515,43,10.66729571,11
2.895912832,5,78.34867501,43,13.40801893,8
2.970012375,6,87.28825463,53.6,8.485892611,10
3.64843122,6,57.13653888,30.4,10.06115612,8
4.0506054,6,43.34884494,23.9,12.98867952,11
4.036165424,4,48.02796916,20.3,13.94606853,9
3.070278679,6,71.21938799,32.5,14.03515551,11
3.807367233,5,93.49175609,65,7.84885871,13
3.492062881,6,64.694657,44.3,11.06125714,9
3.507950755,7,54.01579141,41.3,12.1037382,10
2.560587699,4,68.62250095,32.2,13.84881255,6
3.059827462,6,65.4354236,31.6,11.48171666,8
3.641436063,7,59.65859467,42.7,11.19877792,11
3.662028497,5,47.79414719,32,15.21643183,9
3.081619518,5,78.41884408,50.7,17.25117253,11
3.065417187,7,66.13982587,30.7,12.55295871,10
3.518963828,5,83.0426675,44,11.9539508,11
3.834578474,5,65.63428008,40.7,10.14376181,10
2.796883454,5,69.95307465,20.3,10.4098239,6
4.262351551,7,64.3330846,44.5,13.2197088,15
3.465614591,6,76.56969157,30.5,8.159269169,10
3.387376087,8,101.449879,31.4,6.137416795,14
3.440299782,6,74.15805962,34.8,11.14105599,12
3.113337308,6,60.56316024,32.5,12.10620999,9
3.863030852,6,63.65205749,20.7,14.36470775,12
3.548985291,5,52.29619481,32.2,8.619757118,6
2.91830988,5,76.88318694,62.2,5.785818962,7
4.439867212,5,74.94639257,62.1,18.54909644,17
2.917069099,6,44.90071755,42.5,14.38723512,7
4.359377364,4,75.03210113,43.4,17.00962453,13
3.032077453,4,78.04221689,61.4,12.51480936,8
3.855588872,4,63.0458615,43.5,8.568798996,7
3.538403415,7,57.48082223,40.9,10.27937535,11
3.812967719,5,56.57957746,21.7,5.833011175,6
3.586605374,6,73.1081825,31.6,10.14694879,10
3.457498825,5,68.73508167,21.4,14.80632949,10
3.877614982,5,68.58259096,40.2,8.146595269,10
3.787850801,5,81.77654293,30.3,13.91820267,14
3.403713264,5,78.36796128,61.1,5.758290382,7
2.575080617,6,68.3609345,22,6.2284762,7
4.549777449,5,69.05806012,43.7,5.889595267,10
3.289335088,7,65.70454841,42.7,18.05301679,14
3.087988024,5,66.57811047,40.2,8.959476207,5
3.141334367,7,70.23402557,53.1,8.802669313,9
3.335311257,7,76.61429433,32.1,13.0293265,12
3.977386484,7,83.18208245,43.6,5.745457019,13
3.180888773,6,93.82365597,41.4,12.40796615,12
2.923958668,7,61.44058873,21.1,13.08645878,8
2.723806972,6,49.7716915,42.9,17.68201209,8
3.850289564,6,71.61329308,53.8,12.82294985,12
2.462848916,6,70.20757423,40.6,12.42237678,7
2.807994052,5,85.90280907,62.2,7.997675327,7
3.261467996,6,73.91576554,32.6,13.34362564,13
3.613572344,7,57.54071063,24.3,15.5162885,12
2.846607653,5,76.41761915,43.8,8.869360186,6
3.537714748,4,68.88194935,22,12.63654575,8
4.013831574,6,83.91016041,63,12.47139795,14
3.563441122,5,69.42240488,20.1,11.39449376,10
3.269738128,6,67.33598516,22.7,6.073262718,8
3.595535908,5,73.78111938,30.2,11.58860644,10
3.003198202,6,71.51434764,61.2,8.387149309,7
4.010716271,6,60.75156455,44.8,11.73277538,11
2.886057945,6,70.28824446,42.9,8.984586386,6
3.25007532,6,71.20266466,40,10.50818235,10
3.902579176,5,69.48152214,31.5,11.63721142,10
3.753383091,5,66.86444473,41.7,9.71931974,9
3.841018817,6,69.09326582,22.7,11.14755762,11
2.770716195,7,60.83343255,34.3,16.76874867,11
3.937804192,7,42.9822055,33,13.28320158,11
3.370085437,4,61.08966827,20,10.76845577,6
3.438860768,3,78.61659356,53.4,8.648852084,5
4.71183243,6,87.00428328,42.8,13.37104032,17
2.896661886,5,72.88337749,43.8,15.02559267,10
3.062046309,5,61.52203519,41.8,10.91659424,7
3.979901217,5,76.36755304,32.1,15.65376809,13
2.032200176,5,70.9989855,54.5,11.454998,4
3.408999144,5,56.04893614,33.7,6.607465812,7
3.496661982,7,63.49965618,23.1,6.928778398,10
3.869899937,5,61.63614759,20.1,15.30586443,12
3.144243815,6,77.36523111,62.8,13.96582263,12
2.830287157,6,60.77955688,20.7,6.555589287,5
4.39120151,4,79.1438674,40,9.902883004,11
2.290573019,6,87.6342664,34.2,12.87019151,9
3.553199644,4,72.39251808,33.7,10.10774399,9
3.152401299,6,60.14719301,20.7,16.01062951,10
3.044281482,5,78.08975224,42.6,13.6827483,9
3.303273068,7,60.97469333,33.7,14.18260512,11
4.239544365,5,76.67315975,64.9,7.39465223,9
2.650672464,6,40.27930716,31.3,5.472851207,2
3.025411317,5,64.30482045,40.4,14.97880437,8
3.495958317,7,77.13449134,50.3,7.402647419,11
3.792526053,5,58.98447428,34.1,12.12274648,9
3.673435167,6,64.86821315,22.4,6.106070586,9
3.401922459,6,73.16551474,44.4,10.36075939,9
2.090641447,4,73.28273933,43.4,16.35069403,7
2.852046949,5,49.60131756,42.7,10.32277029,5
3.516922698,4,57.65715832,24.4,13.22780926,9
3.553887388,5,76.56990079,30.8,8.319334397,8
3.966668721,7,57.26046839,42.4,13.89456753,13
3.524966866,4,69.78127664,41.5,8.276950648,5
3.225703618,3,70.14834535,41.2,9.971026918,6
3.229469527,8,78.5838329,34.1,13.51204545,14
3.958438801,5,72.6151038,41.1,16.17983146,12
2.45776324,4,57.37675859,33.5,8.957739768,4
3.64126451,7,83.74680413,50.4,11.38417261,12
3.754404868,5,67.87658333,33.7,9.246323914,7
3.862444677,4,69.47967184,40.7,8.751665119,8
3.436727539,6,77.89669785,30.4,6.87845064,8
3.612880984,4,74.0908816,30.2,11.18249703,9
3.867296842,7,63.3247305,31.3,9.151683495,13
3.169320132,6,83.83208106,42.3,6.504527699,10
4.795295346,4,69.42531097,30.1,15.3215925,13
3.714524821,5,82.09029368,63.9,5.696681779,10
4.804062161,5,66.06163705,24.6,12.16025029,15
3.723948864,6,65.00233929,40,10.38802329,11
3.023658778,5,65.9578957,41.8,10.12929681,6
2.147831289,7,66.27467481,34.2,7.491130272,5
3.772362855,6,84.02822286,50.4,14.2253067,14
3.498698381,4,61.91056965,32.6,8.103063989,6
2.905877661,6,74.27891612,43.5,13.69609408,10
3.624349019,7,64.99062263,23.1,10.35656461,10
2.514848279,4,76.40863277,53.5,10.60731995,6
2.983985992,6,72.48681841,63.7,10.24273203,10
3.14534723,6,70.81332748,44.8,11.56740463,9
3.400023345,4,71.13702144,31.4,12.24170662,8
3.612295834,6,65.79368087,34,12.32302557,12
2.66478365,5,60.63734592,42.5,7.266690923,4
3.117329557,5,70.54529483,32.7,7.042499514,7
4.107695729,4,63.17806798,40.7,13.46384233,10
3.647222146,8,74.24093156,50.7,10.49389359,13
2.21872617,6,63.62455875,43.4,12.42490604,6
3.439174808,5,95.00832821,33.7,11.04313478,11
3.591900843,4,60.63472848,22.9,8.153976806,8
3.806014001,4,88.82339499,34.3,17.46332518,15
3.496714572,6,75.79642063,63.4,9.958593042,10
3.583178686,4,57.3495711,24,9.976873057,5
3.112452884,5,76.94546767,45,10.84352643,10
3.792070996,7,65.61406388,23.7,6.331235265,10
3.3543204,6,72.38945132,44.6,13.27379433,11
3.662283574,6,57.85742624,31.8,7.893201562,8
3.068535478,5,86.53682943,41.1,16.28349166,12
3.300733274,5,69.96383045,40.8,12.35601209,9
3.689910512,5,88.83171964,62,5.665730072,9
3.351060618,4,64.03764217,42.9,11.74578346,8
2.427626026,7,92.66826985,42.9,8.177206186,10
3.290172476,5,69.0887064,34,8.530968171,7
3.607625944,5,68.61010129,42.1,11.97608738,10
3.319440582,4,70.47338263,62.8,10.71814977,8
2.434719921,6,68.57199036,22.2,13.64415507,7
2.789822041,5,69.03349155,34.8,10.68847308,6
3.863845478,7,63.52985108,33,12.41059848,14
3.518722415,5,80.39884116,52.4,18.10903849,12
2.964544544,5,56.61512496,41.9,10.72021156,6
3.348968495,6,77.81972592,31.3,12.15622981,12
3.321802462,5,69.961141,44.3,17.18226743,10
3.230257679,9,62.03728816,20.5,7.805376955,11
3.059694066,7,68.51841828,32.7,9.538377788,10
2.476413005,5,86.99555304,30.8,20.81106478,13
3.408226754,5,62.36221561,21.2,12.85262698,8
2.783541735,6,80.73189358,32.8,11.24467353,10
3.947279004,6,58.91707893,33.6,16.3338431,11
2.507090196,5,48.78600638,42.8,13.48431762,6
3.223755851,7,67.02642874,44.7,12.97031076,11
2.654577366,4,77.28757647,54,11.11119951,5
2.757275392,5,56.15992213,41.7,12.8108697,6
3.378391893,5,68.00001261,41,10.94770002,11
4.129488828,5,60.29291539,24.3,13.65069242,12
3.791237597,3,67.00456133,32.1,16.88676867,9
3.893969695,7,73.68314072,51.4,10.59195923,13
4.267440632,4,89.16065688,64.4,11.70988999,12
3.754483875,6,67.56785869,31.1,9.84610598,11
3.633789561,6,71.20828,64.9,12.89647754,11
3.711312145,5,74.4884654,31.3,12.68911779,10
2.908833513,8,72.72833458,61.9,11.86181226,11
2.462333242,5,83.53541655,61.1,13.67185035,7
3.520316617,6,78.34605896,32.6,4.704331569,8
4.103502781,5,59.00321138,31.7,13.70469857,12
2.944120543,4,79.15126173,60.1,14.19914634,8
3.482121643,7,60.11897278,23.6,6.763542546,8
3.510989256,6,52.9682702,30.4,12.73997751,9
3.892013633,4,77.68766156,44,5.347103367,7
3.626118247,6,64.97472775,41.8,11.2083019,9
4.162651794,7,66.83281712,42.5,6.634250333,14
3.930958808,5,62.30312382,24.7,12.20963102,10
3.446694907,6,67.05944616,22.4,12.67708999,11
3.941139405,6,85.00659314,34.4,11.31159574,15
3.803430668,5,64.65831691,43.8,8.951213503,10
4.067845189,6,72.5829112,50.8,10.23901085,13
3.603394702,6,68.25332885,23.9,11.54089248,11
3.71987133,6,57.33121472,44.8,10.04310681,10
3.489256104,6,68.50891932,20,12.78946066,10
2.322529003,7,74.11213425,31.6,6.760192555,7
2.976050268,6,66.68790917,21.9,4.872589748,6
3.267495686,4,63.46072053,40.9,13.29650705,7
3.769053139,5,67.3812855,31.5,4.204736299,5
3.443664629,6,86.21547919,30,10.74008153,12
4.298449774,5,78.8847287,32.3,14.18443543,15
3.374183586,5,64.20078343,44.8,12.77508949,9
2.988027057,8,75.46758004,44.4,13.26816653,13
2.743100039,5,69.25359976,33.1,11.06857173,7
2.47519084,5,56.62718229,32.6,9.005177828,4
2.452778704,5,82.17406932,31.2,7.256511779,4
3.675932035,6,73.69607416,54,8.209413187,11
3.633426962,6,77.71788544,51.1,10.85490234,12
3.674609153,4,81.65833176,52.3,8.212389572,10
3.962592834,6,78.32812175,42.9,9.875458733,14
3.340460387,5,54.06339146,32.5,8.351270968,6
3.442840025,5,77.49843449,35,8.259937223,8
4.057865055,5,44.72098219,44.6,11.76809336,10
3.376431134,6,58.91687754,30.6,11.66638504,8
3.671015742,5,61.83847169,42.2,9.584774166,9
3.25634223,5,68.32161238,44.2,12.98023579,10
3.499736278,5,78.13691103,32.1,8.926655645,8
2.947631523,6,76.45776799,40.5,7.371321435,7
2.836221335,5,81.61782463,63.9,11.85994882,9
3.783229252,6,68.02429649,32.5,7.072327533,11
3.411405725,5,68.40388781,25,8.371464574,9
3.675644233,5,76.84206048,65,9.989143089,10
4.063676323,6,69.77569052,44.7,14.02982454,14
2.854014328,6,72.96984059,40.4,9.290654126,7
3.368212871,5,80.67645702,30.2,9.349454101,10
3.629154301,5,59.54193531,24.5,9.8312635,7
4.320020608,6,55.48363334,23.6,7.128733009,9
3.858544448,5,81.33114034,40.8,9.121606266,12
3.315537737,6,75.79983232,34.1,16.98762436,14
3.426169355,5,80.50009204,51.6,7.228776103,9
3.448605697,5,83.29114583,54.1,12.49292758,9
3.002157516,5,73.84769882,62,11.489165,8
3.010710467,6,68.6396657,24.7,17.72099103,12
3.510877536,5,71.76793304,44.2,5.565466722,8
3.132949982,6,80.22491297,41.8,9.735511428,10
3.426524953,4,76.28907368,30.6,10.51055403,9
2.614932927,6,68.55512563,40.6,12.41039159,10
2.547639859,6,87.32593882,52.3,9.079355092,8
3.066094898,5,68.18515419,40.9,10.02242156,9
4.127697063,6,56.05024326,20.9,18.07994934,14
3.412339406,5,69.46762926,21,3.963017878,4
3.311196221,4,70.35001292,30.5,10.54856454,6
3.20222821,6,59.5444541,22.4,7.234186796,7
2.619570075,6,58.49840776,43.5,13.63813261,9
4.045364177,7,73.84105886,33.9,6.404024761,13
3.942366663,6,52.33763008,30,9.99456353,10
3.268139524,4,52.43971276,45,8.717840737,6
3.665990079,7,69.98924641,34,9.885055825,13
4.34186019,7,53.97883695,23.7,8.564826303,12
2.853348554,5,49.04768369,33.8,10.79610385,5
3.831113949,6,68.68260849,41.6,3.629974105,8
4.100958156,4,73.22530062,54.9,6.384754558,9
3.78064376,7,56.1378846,31.2,15.16684561,13
2.694749945,5,71.52986855,53.8,12.35413786,8
3.532452525,5,80.29918808,34.3,11.09775328,10
3.176797685,8,67.9701992,32.7,13.08816519,12
3.835974771,5,72.03430374,34,10.65003805,11
4.985440691,5,66.44853064,43.3,7.933503616,13
3.7309501,6,59.03753582,31.7,13.20926658,11
4.390591486,5,67.1659011,32.2,9.433620991,12
3.752136565,6,63.77735419,41.1,8.816164392,11
2.696939402,5,73.43520602,40.4,8.889676868,6
3.625222378,5,61.48675305,32.4,12.60299553,11
3.32441421,5,95.15694091,41.4,12.32486919,11
3.085965037,6,73.26975754,41.9,10.774187,9
3.417588977,5,69.12336388,43.9,10.88880579,11
3.014418909,7,69.40807628,21.4,7.701514835,8
2.971720829,5,78.17119619,45,12.7339063,11
3.712755582,5,60.84322475,35,10.86778598,9
3.529665536,4,60.20985036,22.9,8.335853766,6
3.534903185,4,89.51042093,54.3,13.76189933,11
3.5951198,6,70.53114136,54.3,15.57573772,13
2.540640001,6,68.04736199,34,8.753088304,6
3.683653267,3,61.44249343,30,15.70356206,10
3.052758408,5,69.95603466,33.4,13.79423543,9
3.428740867,5,69.80574624,31.3,11.47932987,10
3.275579652,8,77.65121473,64.5,7.589475935,12
2.912168864,7,55.20750512,33.4,11.5703447,9
4.049237095,5,86.5995966,31.8,9.613414018,12
3.135224923,4,73.07411976,43.9,11.4906162,7
4.381187613,6,79.95086628,62.7,10.4830178,14
3.558221295,6,60.75580589,43,11.26178599,11
3.595098059,4,78.4230638,42.6,10.85427297,10
3.745807179,4,64.69125115,24.8,7.444684371,7
3.356772063,6,81.17273777,44.1,3.302797305,8
3.510320571,5,60.0565649,31.6,12.21407542,8
2.264080129,4,63.49176252,31,12.09234606,4
2.82376473,4,71.89525628,30.2,11.22742769,6
3.718735794,7,91.00083063,63.2,6.477180056,13
3.531591065,7,59.60565275,44.3,8.519561029,10
3.472527505,6,76.51813065,33.6,10.72283523,9
2.799835351,5,62.2945854,43.7,11.73477367,7
2.824391102,5,77.38073358,54.2,12.07985144,9
3.893652165,6,87.26352815,32.3,17.48985001,16
3.468660055,5,52.83166552,43.4,11.39702402,8
2.422760554,6,61.78423367,44.3,8.756214729,6
2.608344185,5,68.53868332,34.4,11.49645538,8
3.428898693,6,77.50122956,53.9,16.13712643,14
3.16314818,5,76.62941512,42.6,14.82714229,8
3.845235291,7,92.87086198,63.9,15.07860391,17
4.169004871,6,57.79484516,21.9,9.212553582,11
3.805687338,6,75.65420674,54.6,15.43598003,14
3.440856245,4,74.78086208,50.8,7.277008001,6
3.360609416,6,78.13056781,31.3,10.03803537,11
3.095814859,5,70.13863953,34.7,10.35393448,9
3.447912417,5,75.75973595,63.7,9.687918626,8
3.305038644,6,76.0891966,43.7,10.31900768,12
3.521438415,5,63.64705293,34.5,9.206886085,8
3.432533997,5,57.62404548,33.7,9.195782447,5
3.191682078,6,62.21737238,44.9,5.324292973,5
3.008754502,5,71.41282277,34,13.30769032,7
4.011189608,7,55.36174784,32.4,13.91767222,14
3.420246048,5,54.5592987,44.6,14.7676923,10
3.932211706,6,68.80101498,33.6,14.10291172,14
3.309059519,6,73.2736317,50.9,9.879291355,9
3.024546041,4,68.64529714,43.6,9.903659096,5
3.615388953,5,60.86302486,42.1,13.88158934,9
3.806162959,6,59.39219179,33.5,8.496955261,9
3.217418993,5,65.39010241,42.1,7.133853304,8
3.796541679,5,71.97195138,31.1,6.786466614,8
3.134072011,5,79.68244375,41.5,6.209828067,7
2.870113347,6,86.10216671,41.3,13.94890472,13
3.675164545,5,71.43696232,33.1,14.43031384,11
2.981315146,6,82.31669131,31.6,10.16006887,10
3.858969869,5,66.88390329,44.4,12.10389831,9
3.635292872,6,49.58376817,24,9.600826306,8
3.657500534,5,75.0948472,63.6,11.32409782,10
2.55494428,5,86.9693706,42.2,9.96600106,6
4.770480805,4,62.00118123,24,6.91001882,8
3.372301617,7,73.1174419,53.3,10.20234958,11
2.897391856,6,73.56240218,60.5,12.21147537,9
3.862708925,6,54.21475759,24.5,4.918145472,7
3.832983446,5,76.40185777,30.2,16.17692734,13
3.747628239,7,43.84628713,23.6,14.08421903,12
3.022766793,5,78.07634187,31.5,7.807396954,9
3.569060057,4,77.88579727,50.4,15.04230817,11
3.783462614,6,71.60787976,35,7.446211656,9
2.62565737,5,95.36238616,64.9,10.89510966,9
3.121729595,5,75.42075813,53.5,12.6619317,10
3.311503674,4,71.8934811,44.8,8.19417535,7
3.475242966,6,75.73887966,64.5,13.31907971,13
2.801522364,4,75.58137483,32.9,7.766937793,5
3.646201862,7,59.09451928,22.7,5.914551283,10
2.826505717,8,63.22571379,30.6,9.505677045,10
3.131095098,4,66.17986874,25,14.785145,8
3.40119201,6,81.54691723,50.1,14.14037561,14
2.851986363,5,65.38802467,32.6,11.80467886,8
4.005985796,5,71.5536834,42.1,12.19643121,13
2.99830383,6,74.60396068,31.9,10.87098207,10
2.091283487,5,75.52481939,62.9,14.99348461,6
3.897525225,7,59.43870379,41.8,6.23106843,8
2.355332939,6,85.967749,41.7,12.5853603,9
2.695376742,5,63.75873463,31.8,2.20412175,3
2.593135472,5,86.96622255,50.4,5.519202973,6
3.41191946,7,92.29063553,63.8,17.24833533,17
3.629698135,5,78.797343,64.4,14.08860266,13
3.651656899,4,77.62162585,63.9,12.47224409,8
3.268507284,3,79.55934585,50.5,8.083759456,5
3.756534609,4,70.5110773,51.7,10.67498902,8
4.189498921,8,74.56779004,51.7,11.29286384,15
3.36883709,4,70.74434337,44.1,9.767251188,8
2.467918689,6,79.60443989,44.8,11.0665684,7
2.984132572,5,66.37464725,44.1,10.41763521,8
3.723714211,8,74.20099548,34.2,11.39710947,12
3.764820598,5,78.31932215,33,13.80898394,12
4.031497095,5,77.17421883,62.8,13.92617509,12
2.825481216,6,71.18791272,51.9,9.407244932,8
3.696368857,7,78.40905844,32.3,17.73724573,16
3.756912372,5,72.98367388,41.4,15.86377233,13
2.332303901,6,70.35695848,42.1,10.5777548,6
3.083920372,4,55.75276373,41.8,10.99044494,5
2.849298215,4,65.14580265,34,8.729278472,5
3.834380408,5,64.6380818,22.4,9.363557181,9
3.731775397,5,77.00189562,40.2,10.05439801,10
3.649204861,4,82.44523476,41.6,11.87767991,11
3.430858582,7,69.04156351,43.4,9.733199875,12
4.778072998,8,52.6630679,32.2,7.831625751,14
4.181096362,5,56.22522052,42.9,12.72354757,13
2.639616232,4,81.72730703,64.1,13.7807256,6
3.897031022,6,76.1696684,52.8,14.81028995,14
3.636245499,4,62.37990623,34.4,14.19986027,9
4.016399879,4,60.00769327,44.9,12.4484353,9
3.627163792,5,57.34420556,40,9.825837865,9
3.016097862,7,69.29552575,21.7,12.08256931,11
2.662092852,6,68.00894663,23,13.23942086,8
3.240460363,5,66.9072862,22.4,10.67999129,6
3.315048194,7,59.79165221,23.4,8.125612047,10
3.297184635,4,63.35303102,33.9,6.171508152,4
3.139780788,6,78.52759688,54.9,14.15468031,12
2.520696153,6,73.26665554,61.4,13.44359612,8
3.666331181,6,75.74102606,42.2,15.13324826,12
3.187527156,6,61.37954507,23.1,14.46380476,10
3.301316087,7,71.98715695,61.5,10.43071001,13
2.174526348,7,66.57964505,22.3,7.311286493,4
3.430178982,4,67.34006879,32.9,9.267009871,7
3.28589474,5,88.12317269,54.8,7.872586622,8
3.32240032,6,84.08889012,51.7,9.701917568,11
3.293249227,5,68.4729811,41.3,8.484715139,8
3.586480333,5,53.74961622,24.5,6.015437396,6
4.105389677,5,68.28231898,41.5,13.10448922,12
4.402834733,4,70.14097561,30.1,10.58706917,11
4.128115569,6,62.94627287,40.9,10.63901688,14
3.395490166,6,74.15320234,34.9,9.729393522,11
3.391250377,4,62.43116027,20.7,11.83641601,7
3.900545593,6,86.72263971,30.1,6.285296686,11
3.807990795,6,86.80824685,30.1,10.11122731,13
2.786909135,5,87.08239446,34.6,12.48616962,7
4.201433976,6,50.55857861,41.6,14.03420864,13
2.677022034,5,75.01275078,60.3,8.947845285,6
3.397877353,5,63.82668351,20.8,7.74764059,7
4.308508267,6,69.45353088,23.1,4.572097495,11
4.062609633,4,67.80071588,24.3,9.33572459,10
2.89610564,4,68.54174621,34.6,13.53355817,5
3.519426635,4,59.59272268,42.3,13.40394992,8
3.805011727,4,58.05193228,44.7,12.48271943,9
3.197303042,4,63.8247203,44.3,11.25593198,5
2.996720936,7,80.71888739,51.2,14.09216955,13
